agent_1,agent_2,sat,dep,commit,ticks_tog,tick
16,18,7,5,0,0,23
16,19,-0.75,6.25,9,1,23
16,20,-4,1,0,0,23
17,1,4,-7,0,0,23
17,2,8,-3,0,0,23
17,3,2,-6,0,0,23
17,4,-8,10,-5,1,23
17,5,-3.415,7.585,-15,2,23
17,6,3,5,0,0,23
17,7,4438.985833333333,4484.036833333334,-180,8,23
17,8,-5,4,0,0,23
17,9,-3,-10,0,0,23
17,10,-6.67,16.33,-5,1,23
17,11,-8,-2,0,0,23
17,12,11.170833333333333,45.470833333333324,-105,6,23
17,13,0,7,0,0,23
17,14,-11,14,-5,1,23
17,15,-4.833333333333334,12.833333333333334,-30,3,23
17,16,-5,3,0,0,23
17,18,-6.1,4.9,-5,1,23
17,19,4,-4,0,0,23
17,20,7,0.001,0,0,23
18,1,-3,4,6,1,23
18,2,-9,-6,0,0,23
18,3,10.705,18.705,18,2,23
18,4,-7,10,0,0,23
18,5,3,5,0,0,23
18,6,-1,9,0,0,23
18,7,22.868333333333336,32.20166666666667,36,3,23
18,8,4.483619047619047,17.35504761904762,216,8,23
18,9,3,2,0,0,23
18,10,4,-2,6,1,23
18,11,7,-1,0,0,23
18,12,-1,3,0,0,23
18,13,-1,0,6,1,23
18,14,3.2,21.2,6,1,23
18,15,10.166666666666666,19.5,60,4,23
18,16,-9,-2,0,0,23
18,17,5.17,5.17,6,1,23
18,19,-2.0999999999999996,3.9000000000000004,6,1,23
18,20,-10,4,0,0,23
19,1,13.4,8.9,24,3,23
19,2,14.25,18.25,4,1,23
19,3,21.537023809523813,11.315595238095238,112,7,23
19,4,-1,8,4,1,23
19,5,-2,-4,0,0,23
19,6,9.061666666666666,15.911666666666665,60,5,23
19,7,-6,5,0,0,23
19,8,-7,3,0,0,23
19,9,6.5,4,12,2,23
19,10,15.75,5.25,12,2,23
19,11,3,-2,0,0,23
19,12,-3,2,0,0,23
19,13,0,-9,0,0,23
19,14,-1,-10,0,0,23
19,15,8,-2,0,0,23
19,16,-0.8000000000000007,21.2,4,1,23
19,17,2,7,0,0,23
19,18,2.9000000000000004,3.9000000000000004,4,1,23
19,20,-2,-1,0,0,23
20,1,8,-5,0,0,23
20,2,5,-7,0,0,23
20,3,-5,5,0,0,23
20,4,3.5,-17,-6,2,23
20,5,-5,-1,0,0,23
20,6,-2,-7,0,0,23
20,7,-1,-15,-2,1,23
20,8,0,8,0,0,23
20,9,6.165,-8.335,-6,2,23
20,10,6.79,2.79,-2,1,23
20,11,5939.406897019647,5915.543836080586,-240,15,23
20,12,1,0.001,0,0,23
20,13,-10,2,0,0,23
20,14,12.5,-4.5,-2,1,23
20,15,-1.2800000000000002,-12.280000000000001,-2,1,23
20,16,-8,-5,0,0,23
20,17,8,-1,0,0,23
20,18,8,-8,0,0,23
20,19,1,-2,0,0,23
1,2,-9.46,-4.46,18,2,24
1,3,-6.28,-12.280000000000001,6,1,24
1,4,-3,8,0,0,24
1,5,5,7,0,0,24
1,6,-15.828333333333333,-10.828333333333333,36,3,24
1,7,-14.77,-5.77,18,2,24
1,8,10,4,0,0,24
1,9,-9,-8,6,1,24
1,10,-8.719999999999999,-8.719999999999999,18,2,24
1,11,-8,4,0,0,24
1,12,-8.155000000000001,-0.15500000000000025,18,2,24
1,13,9,10,0,0,24
1,14,-2,8,0,0,24
1,15,-3,-8,6,1,24
1,16,-3.615,-12.614999999999998,90,5,24
1,17,-5,-9,0,0,24
1,18,-1.585,-1.585,18,2,24
1,19,-1.79,-11.79,36,3,24
1,20,4,-9,0,0,24
2,1,7.95,-2.05,-9,2,24
2,3,9.198333333333334,14.865,-18,3,24
2,4,4712.07946031746,4713.738396825397,-135,9,24
2,5,5,-1,0,0,24
2,6,-5,2,0,0,24
2,7,0.7050000000000001,0.7049999999999992,-9,2,24
2,8,1,-8,0,0,24
2,9,-3.83,2.17,-3,1,24
2,10,8,-9,0,0,24
2,11,13.9,10.9,-3,1,24
2,12,1.9450000000000003,4.945,-9,2,24
2,13,6,6,0,0,24
2,14,5,-5,0,0,24
2,15,13.2,-1.8000000000000007,-3,1,24
2,16,14.345,7.345,-9,2,24
2,17,2,-2,0,0,24
2,18,2,-4,0,0,24
2,19,-3.21,13.79,-3,1,24
2,20,-9,-7,0,0,24
3,1,16.5,-1.5,8,1,24
3,2,21.233333333333334,11.733333333333334,48,3,24
3,4,3,0.001,0,0,24
3,5,-5,6,0,0,24
3,6,-8,3,0,0,24
3,7,-8,10,0,0,24
3,8,4,10,0,0,24
3,9,21.25,12.25,8,1,24
3,10,23.726666666666667,3.2266666666666666,48,3,24
3,11,13.79,10.79,8,1,24
3,12,13.75,5.25,24,2,24
3,13,27.78,8.28,24,2,24
3,14,12.11,-3.3899999999999997,24,2,24
3,15,-10,-6,0,0,24
3,16,-1,9,0,0,24
3,17,0,-6,0,0,24
3,18,16.75,5.25,24,2,24
3,19,37.25047619047619,19.914761904761903,224,7,24
3,20,-9,5,0,0,24
4,1,0,-10,0,0,24
4,2,7.755599206349206,-6.047178571428571,-45,9,24
4,3,-2,6,0,0,24
4,5,-10,7,0,0,24
4,6,12.625,1.125,-3,2,24
4,7,-5,10,0,0,24
4,8,6.505,-5.995,-3,2,24
4,9,1,7,0,0,24
4,10,9,1,0,0,24
4,11,-5,-7,0,0,24
4,12,-2,-10,0,0,24
4,13,6,1,0,0,24
4,14,27.169833333333337,12.186499999999999,-15,5,24
4,15,-7,-4,0,0,24
4,16,8.495,11.995,-3,2,24
4,17,9.9,-5.1,-1,1,24
4,18,2,1,0,0,24
4,19,9.25,-6.75,-1,1,24
4,20,2.175,1.6749999999999998,-3,2,24
5,1,-8,5,0,0,24
5,2,-5,-7,0,0,24
5,3,-6,8,0,0,24
5,4,-8,7,0,0,24
5,6,8,9,0,0,24
5,7,8,0.001,0,0,24
5,8,4,7,0,0,24
5,9,31.698333333333334,14.865,30,3,24
5,10,14.719999999999999,-1.2800000000000002,5,1,24
5,11,9,2,0,0,24
5,12,-3,-5,0,0,24
5,13,50.92740487290487,33.262301920301915,680,16,24
5,14,-10,-2,0,0,24
5,15,3,10,0,0,24
5,16,25.845,7.345,15,2,24
5,17,28.96,22.46,15,2,24
5,18,-8,10,0,0,24
5,19,4,-2,0,0,24
5,20,3,-8,0,0,24
6,1,-2.4433333333333334,-4.943333333333333,24,3,24
6,2,10,-8,0,0,24
6,3,-9,-3,0,0,24
6,4,-14.5,-13,12,2,24
6,5,7,-1,0,0,24
6,7,0.4250000000000007,5.925000000000001,12,2,24
6,8,-4.5,-1.5,4,1,24
6,9,-3.52,-11.02,12,2,24
6,10,3.33,1.33,4,1,24
6,11,-9,-9,0,0,24
6,12,4.99,-10.51,12,2,24
6,13,-10.21,-11.21,4,1,24
6,14,-14.25,-6.75,12,2,24
6,15,-1.5,-9.5,4,1,24
6,16,7.025,-11.475,12,2,24
6,17,1,-5,0,0,24
6,18,-8,3,0,0,24
6,19,5.0536666666666665,5.203666666666667,60,5,24
6,20,-5,3,0,0,24
7,1,-14.16,-10.16,3,2,24
7,2,-9.75,-4.75,3,2,24
7,3,9,-3,0,0,24
7,4,-1,-3,0,0,24
7,5,4,3,0,0,24
7,6,-11.67,3.33,3,2,24
7,8,-5.005833333333333,-6.6725,10,4,24
7,9,-1,2,0,0,24
7,10,-7,10,0,0,24
7,11,10,3,0,0,24
7,12,-6,10,0,0,24
7,13,4,0.001,0,0,24
7,14,-3,9,0,0,24
7,15,-2,-4,1,1,24
7,16,-1,9,0,0,24
7,17,3.634253968253968,15.950126984126985,45,9,24
7,18,-6.748333333333333,8.585,6,3,24
7,19,0,-2,0,0,24
7,20,-15.83,1.17,1,1,24
8,1,-5,-7,0,0,24
8,2,-7,2,0,0,24
8,3,-9,-1,0,0,24
8,4,-6.105,-9.605,3,2,24
8,5,-10,-9,0,0,24
8,6,-8,-13,1,1,24
8,7,-8.629999999999999,-8.713333333333335,10,4,24
8,9,-10.280000000000001,-13.280000000000001,1,1,24
8,10,-0.4750000000000001,-5.975,3,2,24
8,11,-9.89,1.6099999999999994,3,2,24
8,12,-7,9,0,0,24
8,13,3,7,0,0,24
8,14,-3,-5,1,1,24
8,15,-0.4900000000000002,-9.99,3,2,24
8,16,2.79,-12.21,1,1,24
8,17,-4,-8,0,0,24
8,18,4409.924749999999,4409.207892857143,36,8,24
8,19,1,9,0,0,24
8,20,1,8,0,0,24
9,1,5,-9.999,-9,1,24
9,2,2,-1,-9,1,24
9,3,-8,-16,-9,1,24
9,4,-9,-3,0,0,24
9,5,2.333333333333333,-11.833333333333334,-54,3,24
9,6,0.8599999999999999,-11.64,-27,2,24
9,7,-9,-3,0,0,24
9,8,-1,-2,-9,1,24
9,10,1.885,-13.531666666666666,-90,4,24
9,11,6.5,-11.5,-9,1,24
9,12,-7.49,-13.99,-27,2,24
9,13,-2,-8,0,0,24
9,14,-7.22,-9.719999999999999,-27,2,24
9,15,-3.21,-13.21,-9,1,24
9,16,-6,-5,0,0,24
9,17,-5,-3,0,0,24
9,18,-10,-3,0,0,24
9,19,-6.193333333333333,-9.36,-54,3,24
9,20,5.1,-12.4,-27,2,24
10,1,-2.6550000000000002,-6.155,-3,2,24
10,2,4,-6,0,0,24
10,3,4.833333333333333,-9,-6,3,24
10,4,-7,8,0,0,24
10,5,15.25,-9.75,-1,1,24
10,6,-4.1,1.9,-1,1,24
10,7,5,-4,0,0,24
10,8,10.83,0.33000000000000007,-3,2,24
10,9,21.406666666666663,-11.176666666666668,-10,4,24
10,11,-6,8,0,0,24
10,12,0,7,0,0,24
10,13,-1,0.001,0,0,24
10,14,-8,-5,0,0,24
10,15,10.298333333333332,1.7149999999999999,-10,4,24
10,16,11.29,-10.21,-3,2,24
10,17,13.719999999999999,7.72,-1,1,24
10,18,1.2000000000000002,9.2,-1,1,24
10,19,11.345,-6.155,-3,2,24
10,20,4.5,0.5,-1,1,24
11,1,-10,-5,0,0,24
11,2,14,4,-6,1,24
11,3,0,-2,-6,1,24
11,4,-9,-1,0,0,24
11,5,-7,-8,0,0,24
11,6,-8,7,0,0,24
11,7,9,-5,0,0,24
11,8,11.975,23.974999999999998,-18,2,24
11,9,-3,15,-6,1,24
11,10,-4,-10,0,0,24
11,12,1,7,0,0,24
11,13,7,-3,0,0,24
11,14,21.046666666666667,36.71333333333333,-36,3,24
11,15,10,2,0,0,24
11,16,-4,2,0,0,24
11,17,10,7,0,0,24
11,18,3,-4,0,0,24
11,19,-10,-3,0,0,24
11,20,82.93058331945831,97.69204130591632,-816,16,24
12,1,15.544999999999998,29.544999999999998,-27,2,24
12,2,11.665,10.666,-27,2,24
12,3,2.705,18.705,-27,2,24
12,4,-2,-10,0,0,24
12,5,6,8,0,0,24
12,6,-5.83,8.17,-27,2,24
12,7,-3,7,0,0,24
12,8,4,0.001,0,0,24
12,9,10.33,6.33,-27,2,24
12,10,1,7,0,0,24
12,11,-6,-6,0,0,24
12,13,2.23,22.23,-27,2,24
12,14,20.491666666666664,36.49166666666667,-54,3,24
12,15,-5.75,18.25,-9,1,24
12,16,10.705,18.705,-27,2,24
12,17,21.584333333333333,31.284333333333333,-189,6,24
12,18,-9,10,0,0,24
12,19,-1,5,0,0,24
12,20,-2,-8,0,0,24
13,1,-6,-2,0,0,24
13,2,10,-5,0,0,24
13,3,21.064999999999998,17.064999999999998,-3,2,24
13,4,7,-7,0,0,24
13,5,6180.793967782218,6172.272051809302,-136,16,24
13,6,15.719999999999999,-2.2800000000000002,-1,1,24
13,7,3,-2,0,0,24
13,8,-6,-10,0,0,24
13,9,-3,0.001,0,0,24
13,10,-2,3,0,0,24
13,11,1,-10,0,0,24
13,12,13,-3,-3,2,24
13,14,9.17,7.17,-1,1,24
13,15,4,-7,0,0,24
13,16,7.199999999999999,-2.8,-1,1,24
13,17,9,-7,0,0,24
13,18,14.25,14.25,-1,1,24
13,19,0,1,0,0,24
13,20,8,0.001,0,0,24
14,1,-10,4,0,0,24
14,2,-1,0.001,0,0,24
14,3,-9.835,-7.335,-27,2,24
14,4,4.769,0.9189999999999998,-135,5,24
14,5,-10,6,0,0,24
14,6,6.29,1.79,-27,2,24
14,7,-10,8,0,0,24
14,8,0,-8,-9,1,24
14,9,-4.78,4.72,-27,2,24
14,10,0,1,0,0,24
14,11,3.433333333333333,3.933333333333333,-54,3,24
14,12,2.665,0.16500000000000004,-54,3,24
14,13,1.5,0.5,-9,1,24
14,15,6,-2,-9,1,24
14,16,3.5,0.5,-9,1,24
14,17,1.2000000000000002,-10.8,-9,1,24
14,18,-9.5,-2.5,-9,1,24
14,19,-5,1,0,0,24
14,20,11.25,6.25,-9,1,24
15,1,1.2000000000000002,-9.8,-2,1,24
15,2,-7,0,-2,1,24
15,3,5,3,0,0,24
15,4,-6,-3,0,0,24
15,5,-4,-1,0,0,24
15,6,-4,-4,-2,1,24
15,7,1.17,-5.83,-2,1,24
15,8,11.149999999999999,-9.350000000000001,-6,2,24
15,9,5,-4.999,-2,1,24
15,10,9,-19.416666666666668,-20,4,24
15,11,1,4,0,0,24
15,12,1,-15,-2,1,24
15,13,7,0.001,0,0,24
15,14,8.33,4.33,-2,1,24
15,16,4.26,-3.9066666666666667,-12,3,24
15,17,11.116666666666667,-9.049999999999999,-12,3,24
15,18,-0.6116666666666665,-6.028333333333333,-20,4,24
15,19,-5,-4,0,0,24
15,20,-7.5,-3.5,-2,1,24
16,1,1.7385000000000002,-10.694833333333335,135,5,24
16,2,-8,-7,27,2,24
16,3,-8,7,0,0,24
16,4,-3.3899999999999997,8.61,27,2,24
16,5,-7,-9,27,2,24
16,6,-19.335,-7.334,27,2,24
16,7,-5,-1,0,0,24
16,8,-12.67,-8.67,9,1,24
16,9,-9,1,0,0,24
16,10,-10.335,-7.335,27,2,24
16,11,2,8,0,0,24
16,12,-17,-16,27,2,24
16,13,-8,-3,9,1,24
16,14,-3.5,-2.5,9,1,24
16,15,-7.441666666666667,-13.775,54,3,24
16,17,-10,7,0,0,24
16,18,7,5,0,0,24
16,19,-0.75,6.25,9,1,24
16,20,-4,1,0,0,24
17,1,4,-7,0,0,24
17,2,8,-3,0,0,24
17,3,2,-6,0,0,24
17,4,-8,10,-5,1,24
17,5,-3.415,7.585,-15,2,24
17,6,3,5,0,0,24
17,7,4687.321388888889,4733.927944444445,-225,9,24
17,8,-5,4,0,0,24
17,9,-3,-10,0,0,24
17,10,-6.67,16.33,-5,1,24
17,11,-8,-2,0,0,24
17,12,11.170833333333333,45.470833333333324,-105,6,24
17,13,0,7,0,0,24
17,14,-11,14,-5,1,24
17,15,-4.833333333333334,12.833333333333334,-30,3,24
17,16,-5,3,0,0,24
17,18,-6.1,4.9,-5,1,24
17,19,4,-4,0,0,24
17,20,7,0.001,0,0,24
18,1,-0.75,8.25,18,2,24
18,2,-9,-6,0,0,24
18,3,10.705,18.705,18,2,24
18,4,-7,10,0,0,24
18,5,3,5,0,0,24
18,6,-1,9,0,0,24
18,7,22.868333333333336,32.20166666666667,36,3,24
18,8,4.483619047619047,17.35504761904762,216,8,24
18,9,3,2,0,0,24
18,10,4,-2,6,1,24
18,11,7,-1,0,0,24
18,12,-1,3,0,0,24
18,13,-1,0,6,1,24
18,14,3.2,21.2,6,1,24
18,15,10.166666666666666,19.5,60,4,24
18,16,-9,-2,0,0,24
18,17,5.17,5.17,6,1,24
18,19,-2.0999999999999996,3.9000000000000004,6,1,24
18,20,-10,4,0,0,24
19,1,13.4,8.9,24,3,24
19,2,14.25,18.25,4,1,24
19,3,21.537023809523813,11.315595238095238,112,7,24
19,4,-1,8,4,1,24
19,5,-2,-4,0,0,24
19,6,9.061666666666666,15.911666666666665,60,5,24
19,7,-6,5,0,0,24
19,8,-7,3,0,0,24
19,9,7.5,6,24,3,24
19,10,15.75,5.25,12,2,24
19,11,3,-2,0,0,24
19,12,-3,2,0,0,24
19,13,0,-9,0,0,24
19,14,-1,-10,0,0,24
19,15,8,-2,0,0,24
19,16,-0.8000000000000007,21.2,4,1,24
19,17,2,7,0,0,24
19,18,2.9000000000000004,3.9000000000000004,4,1,24
19,20,-2,-1,0,0,24
20,1,8,-5,0,0,24
20,2,5,-7,0,0,24
20,3,-5,5,0,0,24
20,4,3.5,-17,-6,2,24
20,5,-5,-1,0,0,24
20,6,-2,-7,0,0,24
20,7,-1,-15,-2,1,24
20,8,0,8,0,0,24
20,9,6.165,-8.335,-6,2,24
20,10,6.79,2.79,-2,1,24
20,11,6124.330022019647,6099.904461080586,-272,16,24
20,12,1,0.001,0,0,24
20,13,-10,2,0,0,24
20,14,12.5,-4.5,-2,1,24
20,15,-1.2800000000000002,-12.280000000000001,-2,1,24
20,16,-8,-5,0,0,24
20,17,8,-1,0,0,24
20,18,8,-8,0,0,24
20,19,1,-2,0,0,24
1,2,-9.46,-4.46,18,2,25
1,3,-6.28,-12.280000000000001,6,1,25
1,4,-3,8,0,0,25
1,5,5,7,0,0,25
1,6,-15.828333333333333,-10.828333333333333,36,3,25
1,7,-14.77,-5.77,18,2,25
1,8,10,4,0,0,25
1,9,-9,-8,6,1,25
1,10,-8.719999999999999,-8.719999999999999,18,2,25
1,11,-8,4,0,0,25
1,12,-8.155000000000001,-0.15500000000000025,18,2,25
1,13,9,10,0,0,25
1,14,-2,8,0,0,25
1,15,-4.875,-9.875,18,2,25
1,16,-3.615,-12.614999999999998,90,5,25
1,17,-5,-9,0,0,25
1,18,-1.585,-1.585,18,2,25
1,19,-1.79,-11.79,36,3,25
1,20,4,-9,0,0,25
2,1,7.95,-2.05,-9,2,25
2,3,11.340833333333334,17.5075,-30,4,25
2,4,4712.07946031746,4713.738396825397,-135,9,25
2,5,5,-1,0,0,25
2,6,-5,2,0,0,25
2,7,0.7050000000000001,0.7049999999999992,-9,2,25
2,8,1,-8,0,0,25
2,9,-3.83,2.17,-3,1,25
2,10,8,-9,0,0,25
2,11,13.9,10.9,-3,1,25
2,12,1.9450000000000003,4.945,-9,2,25
2,13,6,6,0,0,25
2,14,5,-5,0,0,25
2,15,13.2,-1.8000000000000007,-3,1,25
2,16,14.345,7.345,-9,2,25
2,17,2,-2,0,0,25
2,18,2,-4,0,0,25
2,19,-3.21,13.79,-3,1,25
2,20,-9,-7,0,0,25
3,1,16.5,-1.5,8,1,25
3,2,24.993333333333332,13.243333333333334,80,4,25
3,4,3,0.001,0,0,25
3,5,-5,6,0,0,25
3,6,-8,3,0,0,25
3,7,-8,10,0,0,25
3,8,4,10,0,0,25
3,9,21.25,12.25,8,1,25
3,10,23.726666666666667,3.2266666666666666,48,3,25
3,11,13.79,10.79,8,1,25
3,12,13.75,5.25,24,2,25
3,13,27.78,8.28,24,2,25
3,14,12.11,-3.3899999999999997,24,2,25
3,15,-10,-6,0,0,25
3,16,-1,9,0,0,25
3,17,0,-6,0,0,25
3,18,16.75,5.25,24,2,25
3,19,37.25047619047619,19.914761904761903,224,7,25
3,20,-9,5,0,0,25
4,1,0,-10,0,0,25
4,2,7.755599206349206,-6.047178571428571,-45,9,25
4,3,-2,6,0,0,25
4,5,-10,7,0,0,25
4,6,12.625,1.125,-3,2,25
4,7,-5,10,0,0,25
4,8,6.505,-5.995,-3,2,25
4,9,1,7,0,0,25
4,10,9,1,0,0,25
4,11,-5,-7,0,0,25
4,12,-2,-10,0,0,25
4,13,6,1,0,0,25
4,14,28.879833333333337,12.729833333333332,-21,6,25
4,15,-7,-4,0,0,25
4,16,8.495,11.995,-3,2,25
4,17,9.9,-5.1,-1,1,25
4,18,2,1,0,0,25
4,19,9.25,-6.75,-1,1,25
4,20,2.175,1.6749999999999998,-3,2,25
5,1,-8,5,0,0,25
5,2,-5,-7,0,0,25
5,3,-6,8,0,0,25
5,4,-8,7,0,0,25
5,6,8,9,0,0,25
5,7,8,0.001,0,0,25
5,8,4,7,0,0,25
5,9,31.698333333333334,14.865,30,3,25
5,10,14.719999999999999,-1.2800000000000002,5,1,25
5,11,9,2,0,0,25
5,12,-3,-5,0,0,25
5,13,52.49740487290487,34.42053721441956,765,17,25
5,14,-10,-2,0,0,25
5,15,3,10,0,0,25
5,16,25.845,7.345,15,2,25
5,17,28.96,22.46,15,2,25
5,18,-8,10,0,0,25
5,19,4,-2,0,0,25
5,20,3,-8,0,0,25
6,1,-2.4433333333333334,-4.943333333333333,24,3,25
6,2,10,-8,0,0,25
6,3,-9,-3,0,0,25
6,4,-14.5,-13,12,2,25
6,5,7,-1,0,0,25
6,7,0.4250000000000007,5.925000000000001,12,2,25
6,8,-4.5,-1.5,4,1,25
6,9,-3.52,-11.02,12,2,25
6,10,3.33,1.33,4,1,25
6,11,-9,-9,0,0,25
6,12,4.99,-10.51,12,2,25
6,13,-10.21,-11.21,4,1,25
6,14,-14.25,-6.75,12,2,25
6,15,-1.5,-9.5,4,1,25
6,16,7.025,-11.475,12,2,25
6,17,1,-5,0,0,25
6,18,-8,3,0,0,25
6,19,4.718666666666667,4.368666666666667,84,6,25
6,20,-5,3,0,0,25
7,1,-14.16,-10.16,3,2,25
7,2,-9.75,-4.75,3,2,25
7,3,9,-3,0,0,25
7,4,-1,-3,0,0,25
7,5,4,3,0,0,25
7,6,-11.67,3.33,3,2,25
7,8,-5.005833333333333,-6.6725,10,4,25
7,9,-1,2,0,0,25
7,10,-7,10,0,0,25
7,11,10,3,0,0,25
7,12,-6,10,0,0,25
7,13,4,0.001,0,0,25
7,14,-3,9,0,0,25
7,15,-2,-4,1,1,25
7,16,-1,9,0,0,25
7,17,3.6442539682539676,16.360126984126985,55,10,25
7,18,-6.748333333333333,8.585,6,3,25
7,19,0,-2,0,0,25
7,20,-15.83,1.17,1,1,25
8,1,-5,-7,0,0,25
8,2,-7,2,0,0,25
8,3,-9,-1,0,0,25
8,4,-6.105,-9.605,3,2,25
8,5,-10,-9,0,0,25
8,6,-8,-13,1,1,25
8,7,-8.629999999999999,-8.713333333333335,10,4,25
8,9,-10.280000000000001,-13.280000000000001,1,1,25
8,10,-0.4750000000000001,-5.975,3,2,25
8,11,-9.89,1.6099999999999994,3,2,25
8,12,-7,9,0,0,25
8,13,3,7,0,0,25
8,14,-3,-5,1,1,25
8,15,-0.4900000000000002,-9.99,3,2,25
8,16,2.79,-12.21,1,1,25
8,17,-4,-8,0,0,25
8,18,4653.991416666666,4653.163448412698,45,9,25
8,19,1,9,0,0,25
8,20,1,8,0,0,25
9,1,5,-9.999,-9,1,25
9,2,2,-1,-9,1,25
9,3,-8,-16,-9,1,25
9,4,-9,-3,0,0,25
9,5,2.333333333333333,-11.833333333333334,-54,3,25
9,6,0.8599999999999999,-11.64,-27,2,25
9,7,-9,-3,0,0,25
9,8,-1,-2,-9,1,25
9,10,2.267,-14.149666666666667,-135,5,25
9,11,6.5,-11.5,-9,1,25
9,12,-7.49,-13.99,-27,2,25
9,13,-2,-8,0,0,25
9,14,-7.22,-9.719999999999999,-27,2,25
9,15,-3.21,-13.21,-9,1,25
9,16,-6,-5,0,0,25
9,17,-5,-3,0,0,25
9,18,-10,-3,0,0,25
9,19,-6.193333333333333,-9.36,-54,3,25
9,20,5.1,-12.4,-27,2,25
10,1,-2.6550000000000002,-6.155,-3,2,25
10,2,4,-6,0,0,25
10,3,4.833333333333333,-9,-6,3,25
10,4,-7,8,0,0,25
10,5,15.25,-9.75,-1,1,25
10,6,-4.1,1.9,-1,1,25
10,7,5,-4,0,0,25
10,8,10.83,0.33000000000000007,-3,2,25
10,9,22.760666666666662,-11.222666666666667,-15,5,25
10,11,-6,8,0,0,25
10,12,0,7,0,0,25
10,13,-1,0.001,0,0,25
10,14,-8,-5,0,0,25
10,15,10.298333333333332,1.7149999999999999,-10,4,25
10,16,11.29,-10.21,-3,2,25
10,17,13.719999999999999,7.72,-1,1,25
10,18,1.2000000000000002,9.2,-1,1,25
10,19,11.345,-6.155,-3,2,25
10,20,4.5,0.5,-1,1,25
11,1,-10,-5,0,0,25
11,2,14,4,-6,1,25
11,3,0,-2,-6,1,25
11,4,-9,-1,0,0,25
11,5,-7,-8,0,0,25
11,6,-8,7,0,0,25
11,7,9,-5,0,0,25
11,8,11.975,23.974999999999998,-18,2,25
11,9,-3,15,-6,1,25
11,10,-4,-10,0,0,25
11,12,1,7,0,0,25
11,13,7,-3,0,0,25
11,14,21.046666666666667,36.71333333333333,-36,3,25
11,15,10,2,0,0,25
11,16,-4,2,0,0,25
11,17,10,7,0,0,25
11,18,3,-4,0,0,25
11,19,-10,-3,0,0,25
11,20,86.09940684887007,100.97851189415161,-918,17,25
12,1,15.544999999999998,29.544999999999998,-27,2,25
12,2,11.665,10.666,-27,2,25
12,3,2.705,18.705,-27,2,25
12,4,-2,-10,0,0,25
12,5,6,8,0,0,25
12,6,-5.83,8.17,-27,2,25
12,7,-3,7,0,0,25
12,8,4,0.001,0,0,25
12,9,10.33,6.33,-27,2,25
12,10,1,7,0,0,25
12,11,-6,-6,0,0,25
12,13,2.23,22.23,-27,2,25
12,14,20.491666666666664,36.49166666666667,-54,3,25
12,15,-5.75,18.25,-9,1,25
12,16,13.858333333333334,23.85833333333333,-54,3,25
12,17,21.584333333333333,31.284333333333333,-189,6,25
12,18,-9,10,0,0,25
12,19,-1,5,0,0,25
12,20,-2,-8,0,0,25
13,1,-6,-2,0,0,25
13,2,10,-5,0,0,25
13,3,21.064999999999998,17.064999999999998,-3,2,25
13,4,7,-7,0,0,25
13,5,6362.684556017512,6353.927345926949,-153,17,25
13,6,15.719999999999999,-2.2800000000000002,-1,1,25
13,7,3,-2,0,0,25
13,8,-6,-10,0,0,25
13,9,-3,0.001,0,0,25
13,10,-2,3,0,0,25
13,11,1,-10,0,0,25
13,12,13,-3,-3,2,25
13,14,9.17,7.17,-1,1,25
13,15,4,-7,0,0,25
13,16,7.199999999999999,-2.8,-1,1,25
13,17,9,-7,0,0,25
13,18,14.25,14.25,-1,1,25
13,19,0,1,0,0,25
13,20,8,0.001,0,0,25
14,1,-10,4,0,0,25
14,2,-1,0.001,0,0,25
14,3,-9.835,-7.335,-27,2,25
14,4,4.7090000000000005,0.3589999999999999,-189,6,25
14,5,-10,6,0,0,25
14,6,6.29,1.79,-27,2,25
14,7,-10,8,0,0,25
14,8,0,-8,-9,1,25
14,9,-4.78,4.72,-27,2,25
14,10,0,1,0,0,25
14,11,3.433333333333333,3.933333333333333,-54,3,25
14,12,2.665,0.16500000000000004,-54,3,25
14,13,1.5,0.5,-9,1,25
14,15,6,-2,-9,1,25
14,16,3.5,0.5,-9,1,25
14,17,1.2000000000000002,-10.8,-9,1,25
14,18,-9.5,-2.5,-9,1,25
14,19,-5,1,0,0,25
14,20,11.25,6.25,-9,1,25
15,1,3.75,-9.75,-6,2,25
15,2,-7,0,-2,1,25
15,3,5,3,0,0,25
15,4,-6,-3,0,0,25
15,5,-4,-1,0,0,25
15,6,-4,-4,-2,1,25
15,7,1.17,-5.83,-2,1,25
15,8,11.149999999999999,-9.350000000000001,-6,2,25
15,9,5,-4.999,-2,1,25
15,10,9,-19.416666666666668,-20,4,25
15,11,1,4,0,0,25
15,12,1,-15,-2,1,25
15,13,7,0.001,0,0,25
15,14,8.33,4.33,-2,1,25
15,16,4.26,-3.9066666666666667,-12,3,25
15,17,11.116666666666667,-9.049999999999999,-12,3,25
15,18,-0.6116666666666665,-6.028333333333333,-20,4,25
15,19,-5,-4,0,0,25
15,20,-7.5,-3.5,-2,1,25
16,1,1.7385000000000002,-10.694833333333335,135,5,25
16,2,-8,-7,27,2,25
16,3,-8,7,0,0,25
16,4,-3.3899999999999997,8.61,27,2,25
16,5,-7,-9,27,2,25
16,6,-19.335,-7.334,27,2,25
16,7,-5,-1,0,0,25
16,8,-12.67,-8.67,9,1,25
16,9,-9,1,0,0,25
16,10,-10.335,-7.335,27,2,25
16,11,2,8,0,0,25
16,12,-19.666666666666668,-18,54,3,25
16,13,-8,-3,9,1,25
